id;year;month;municipality_code_ibge;municipality_name;dengue_cases;estimated_population;rainfall_mm;average_humidity;average_temperature
402;2016;1;2304400;Fortaleza;1324;1034611;309.7;82.5;27.4
403;2016;1;2408102;Natal;188;337029;151.9;82.1;27.4
404;2016;1;2504009;Campina Grande;9;183901;127.5;83.3;23.8
405;2016;1;2507507;João Pessoa;290;377756;100.5;78.5;27.9
406;2016;1;2611606;Recife;2705;644213;124.0;73.2;27.2
407;2016;1;2704302;Maceió;256;403096;160.0;78.3;26.7
408;2016;1;2800308;Aracaju;80;267071;83.1;73.8;27.1
409;2016;1;2910800;Feira de Santana;13;288378;235.4;85.2;26.3
410;2016;1;2927408;Salvador;35;1212383;162.5;83.2;26.8
411;2016;1;3106200;Belo Horizonte;15142;1027170;328.9;71.5;23.5
412;2016;1;3136702;Juiz de Fora;82;267747;355.8;82.4;21.9
413;2016;1;3143302;Montes Claros;36;180227;482.5;79.7;24.4
414;2016;1;3170206;Uberlândia;687;336870;460.4;73.8;23.3
415;2016;1;3304557;Rio de Janeiro;340;2920214;171.6;75.1;27.0
416;2016;1;3304904;São Gonçalo;1164;413779;184.1;80.0;27.5
417;2016;1;3518800;Guarulhos;112;515164;158.8;73.7;21.9
418;2016;1;3552205;Sorocaba;46;307419;205.1;77.5;24.1
419;2016;1;4106902;Curitiba;123;789846;164.3;79.3;21.3
420;2016;1;4113700;Londrina;766;247287;433.2;76.5;25.1
421;2016;1;4115200;Maringá;261;180117;419.8;73.1;25.6
422;2016;1;4205407;Florianópolis;7;285000;242.9;75.9;25.8
423;2016;1;4305108;Caxias do Sul;1;220438;147.4;74.9;22.3
424;2016;1;4314902;Porto Alegre;28;687679;109.4;71.3;25.8
425;2016;1;5002704;Campo Grande;5904;392791;153.8;60.1;21.4
426;2016;1;5103403;Cuiabá;299;279657;341.1;80.2;29.8
427;2016;1;5208707;Goiânia;2152;655531;484.8;80.3;24.5
428;2016;1;5300108;Brasília;1991;1172689;397.6;83.6;21.7
429;2016;2;1100205;Porto Velho;225;203556;406.8;87.2;25.6
430;2016;2;1302603;Manaus;103;738012;235.3;79.6;28.2
431;2016;2;1501402;Belém;117;528989;534.3;89.5;26.9
432;2016;2;2111300;São Luís;601;406974;140.8;85.9;27.2
433;2016;2;2211001;Teresina;274;355470;118.4;80.4;27.7
434;2016;2;2304400;Fortaleza;1278;1034611;169.2;82.2;27.5
435;2016;2;2408102;Natal;305;337029;73.8;79.6;27.8
436;2016;2;2504009;Campina Grande;12;183901;127.5;79.0;24.3
437;2016;2;2507507;João Pessoa;571;377756;104.2;74.9;28.1
438;2016;2;2611606;Recife;2992;644213;70.0;74.4;27.4
439;2016;2;2704302;Maceió;560;403096;62.2;75.9;26.8
440;2016;2;2800308;Aracaju;112;267071;50.7;69.7;27.9
441;2016;2;2905701;Camaçari;2;177233;26.6;74.3;26.3
442;2016;2;2910800;Feira de Santana;33;288378;5.6;74.6;26.6
443;2016;2;2927408;Salvador;57;1212383;40.5;78.7;27.3
444;2016;2;3106200;Belo Horizonte;34325;1027170;175.7;58.2;25.3
445;2016;2;3136702;Juiz de Fora;204;267747;229.0;75.1;23.4
446;2016;2;3143302;Montes Claros;119;180227;6.8;63.4;26.4
447;2016;2;3170206;Uberlândia;1413;336870;460.4;73.8;23.3
448;2016;2;3304557;Rio de Janeiro;439;2920214;118.3;70.5;28.5
449;2016;2;3304904;São Gonçalo;875;413779;30.7;74.4;27.5
450;2016;2;3518800;Guarulhos;201;515164;158.8;73.7;21.9
451;2016;2;3552205;Sorocaba;45;307419;141.1;77.9;25.3
452;2016;2;4106902;Curitiba;127;789846;295.8;82.1;22.3
453;2016;2;4113700;Londrina;856;247287;368.7;81.3;25.0
454;2016;2;4115200;Maringá;605;180117;384.1;81.9;25.2
455;2016;2;4205407;Florianópolis;21;285000;229.4;79.7;26.2
456;2016;2;4305108;Caxias do Sul;1;220438;189.7;79.4;22.6
457;2016;2;4314902;Porto Alegre;56;687679;138.6;73.8;26.0
458;2016;2;5002704;Campo Grande;2751;392791;153.8;60.1;21.4
459;2016;2;5103403;Cuiabá;217;279657;214.1;73.4;29.8
460;2016;2;5208707;Goiânia;1904;655531;155.1;68.8;26.0
461;2016;2;5300108;Brasília;2661;1172689;84.8;67.5;23.5
462;2016;3;1100205;Porto Velho;137;203556;406.8;87.2;25.6
463;2016;3;1302603;Manaus;96;738012;281.9;82.3;27.9
464;2016;3;1501402;Belém;60;528989;596.5;89.3;27.2
465;2016;3;2111300;São Luís;1307;406974;362.1;85.9;27.2
466;2016;3;2211001;Teresina;338;355470;118.4;80.4;27.7
467;2016;3;2304400;Fortaleza;1650;1034611;265.0;80.6;28.1
468;2016;3;2408102;Natal;129;337029;152.6;80.6;27.7
469;2016;3;2504009;Campina Grande;14;183901;127.5;79.1;24.5
470;2016;3;2507507;João Pessoa;769;377756;145.1;76.6;28.3
471;2016;3;2611606;Recife;1492;644213;265.1;75.8;27.4
472;2016;3;2704302;Maceió;356;403096;152.8;77.6;26.8
473;2016;3;2800308;Aracaju;87;267071;29.7;69.7;28.1
474;2016;3;2905701;Camaçari;2;177233;26.6;74.3;26.3
475;2016;3;2910800;Feira de Santana;15;288378;10.2;70.8;27.3
476;2016;3;2927408;Salvador;36;1212383;65.5;75.9;27.8
477;2016;3;3106200;Belo Horizonte;34263;1027170;113.1;64.5;24.1
478;2016;3;3136702;Juiz de Fora;162;267747;147.3;83.4;22.2
479;2016;3;3143302;Montes Claros;10;180227;32.0;65.0;26.3
480;2016;3;3170206;Uberlândia;1696;336870;460.4;73.8;23.3
481;2016;3;3304557;Rio de Janeiro;647;2920214;205.0;74.5;27.7
482;2016;3;3304904;São Gonçalo;810;413779;308.4;78.5;28.2
483;2016;3;3518800;Guarulhos;257;515164;158.8;73.7;21.9
484;2016;3;3552205;Sorocaba;77;307419;208.4;76.3;24.2
485;2016;3;4106902;Curitiba;61;789846;92.8;79.8;20.7
486;2016;3;4113700;Londrina;1216;247287;101.2;72.3;24.2
487;2016;3;4115200;Maringá;651;180117;101.7;69.2;24.4
488;2016;3;4205407;Florianópolis;9;285000;281.3;77.5;24.6
489;2016;3;4305108;Caxias do Sul;2;220438;298.7;82.6;19.2
490;2016;3;4314902;Porto Alegre;77;687679;302.4;78.6;22.9
491;2016;3;5002704;Campo Grande;2366;392791;153.8;60.1;21.4
492;2016;3;5103403;Cuiabá;121;279657;179.1;77.1;29.8
493;2016;3;5208707;Goiânia;1631;655531;156.2;67.8;25.9
494;2016;3;5300108;Brasília;2560;1172689;150.6;71.1;23.1
495;2016;4;1100205;Porto Velho;60;203556;406.8;87.2;25.6
496;2016;4;1302603;Manaus;176;738012;303.9;81.7;27.8
497;2016;4;1501402;Belém;42;528989;414.2;85.3;27.8
498;2016;4;2111300;São Luís;729;406974;327.4;85.9;27.2
499;2016;4;2211001;Teresina;530;355470;118.4;80.4;27.7
500;2016;4;2304400;Fortaleza;3494;1034611;411.3;83.1;27.4
501;2016;4;2408102;Natal;39;337029;166.4;81.5;27.8
502;2016;4;2504009;Campina Grande;15;183901;101.8;81.6;23.9
503;2016;4;2507507;João Pessoa;940;377756;374.3;78.5;27.9
504;2016;4;2611606;Recife;916;644213;293.6;79.2;26.8
505;2016;4;2704302;Maceió;551;403096;142.7;80.0;26.4
506;2016;4;2800308;Aracaju;53;267071;39.2;69.3;27.9
507;2016;4;2905701;Camaçari;1;177233;26.6;74.3;26.3
508;2016;4;2910800;Feira de Santana;16;288378;23.4;73.5;25.9
509;2016;4;2927408;Salvador;30;1212383;68.4;78.9;26.9
510;2016;4;3106200;Belo Horizonte;24935;1027170;26.2;57.2;23.9
511;2016;4;3136702;Juiz de Fora;101;267747;35.8;73.3;22.3
512;2016;4;3143302;Montes Claros;13;180227;5.6;60.2;25.7
513;2016;4;3170206;Uberlândia;1903;336870;460.4;73.8;23.3
514;2016;4;3304557;Rio de Janeiro;691;2920214;5.7;70.0;27.3
515;2016;4;3304904;São Gonçalo;620;413779;115.1;81.5;26.9
516;2016;4;3518800;Guarulhos;272;515164;158.8;73.7;21.9
517;2016;4;3552205;Sorocaba;60;307419;23.4;68.9;24.2
518;2016;4;4106902;Curitiba;32;789846;142.7;74.1;21.2
519;2016;4;4113700;Londrina;794;247287;80.8;64.0;24.6
520;2016;4;4115200;Maringá;427;180117;120.7;58.5;25.1
521;2016;4;4205407;Florianópolis;8;285000;105.0;80.0;24.5
522;2016;4;4305108;Caxias do Sul;0;220438;245.8;81.0;19.8
523;2016;4;4314902;Porto Alegre;74;687679;215.9;81.4;22.4
524;2016;4;5002704;Campo Grande;1407;392791;153.8;60.1;21.4
525;2016;4;5103403;Cuiabá;109;279657;109.8;70.7;27.1
526;2016;4;5208707;Goiânia;1134;655531;1.3;50.4;26.7
527;2016;4;5300108;Brasília;1775;1172689;11.0;55.7;23.4
528;2016;5;1100205;Porto Velho;45;203556;406.8;87.2;25.6
529;2016;5;1302603;Manaus;100;738012;108.4;79.7;28.2
530;2016;5;1501402;Belém;29;528989;269.1;84.6;27.8
531;2016;5;2111300;São Luís;302;406974;264.9;85.9;27.2
532;2016;5;2211001;Teresina;347;355470;36.4;80.4;27.6
533;2016;5;2304400;Fortaleza;4151;1034611;123.1;80.6;27.5
534;2016;5;2408102;Natal;58;337029;207.9;81.7;27.3
535;2016;5;2504009;Campina Grande;23;183901;79.1;84.1;23.1
536;2016;5;2507507;João Pessoa;1136;377756;359.7;82.0;26.6
537;2016;5;2611606;Recife;781;644213;478.3;82.1;25.7
538;2016;5;2704302;Maceió;508;403096;149.4;82.3;25.7
539;2016;5;2800308;Aracaju;65;267071;151.3;73.1;26.9
540;2016;5;2910800;Feira de Santana;15;288378;61.4;82.6;24.4
541;2016;5;2927408;Salvador;29;1212383;242.2;85.8;25.2
542;2016;5;3106200;Belo Horizonte;9381;1027170;0.0;60.9;21.4
543;2016;5;3136702;Juiz de Fora;87;267747;17.9;82.7;18.2
544;2016;5;3143302;Montes Claros;15;180227;6.2;63.9;23.6
545;2016;5;3170206;Uberlândia;1094;336870;460.4;73.8;23.3
546;2016;5;3304557;Rio de Janeiro;399;2920214;53.5;79.9;23.2
547;2016;5;3304904;São Gonçalo;445;413779;30.6;74.4;27.4
548;2016;5;3518800;Guarulhos;100;515164;158.8;73.7;21.9
549;2016;5;3552205;Sorocaba;13;307419;126.1;78.3;19.0
550;2016;5;4106902;Curitiba;22;789846;142.3;85.4;15.1
551;2016;5;4113700;Londrina;237;247287;288.3;84.1;18.0
552;2016;5;4115200;Maringá;115;180117;252.4;79.4;18.5
553;2016;5;4205407;Florianópolis;2;285000;73.5;81.5;18.3
554;2016;5;4305108;Caxias do Sul;1;220438;66.1;87.0;12.1
555;2016;5;4314902;Porto Alegre;21;687679;72.5;84.5;15.2
556;2016;5;5002704;Campo Grande;651;392791;153.8;60.1;21.4
557;2016;5;5103403;Cuiabá;111;279657;1.4;73.4;25.5
558;2016;5;5208707;Goiânia;640;655531;33.2;53.2;25.2
559;2016;5;5300108;Brasília;847;1172689;3.9;58.3;21.9
560;2016;6;1100205;Porto Velho;48;203556;406.8;87.2;25.6
561;2016;6;1302603;Manaus;42;738012;92.1;74.9;28.1
562;2016;6;1501402;Belém;26;528989;283.0;82.9;27.2
563;2016;6;2111300;São Luís;184;406974;133.4;85.9;27.2
564;2016;6;2211001;Teresina;250;355470;25.4;80.4;27.2
565;2016;6;2304400;Fortaleza;2413;1034611;30.3;76.2;27.5
566;2016;6;2408102;Natal;42;337029;156.3;80.9;26.7
567;2016;6;2504009;Campina Grande;35;183901;25.8;80.1;22.7
568;2016;6;2507507;João Pessoa;728;377756;254.7;78.9;26.2
569;2016;6;2611606;Recife;575;644213;148.5;80.9;25.0
570;2016;6;2704302;Maceió;243;403096;171.7;84.4;25.4
571;2016;6;2800308;Aracaju;49;267071;203.2;72.9;26.0
572;2016;6;2910800;Feira de Santana;21;288378;55.8;84.6;23.3
573;2016;6;2927408;Salvador;30;1212383;126.2;85.2;24.5
574;2016;6;3106200;Belo Horizonte;5503;1027170;75.3;64.3;19.0
575;2016;6;3136702;Juiz de Fora;83;267747;35.1;82.5;15.9
576;2016;6;3143302;Montes Claros;14;180227;0.4;59.9;22.2
577;2016;6;3170206;Uberlândia;483;336870;460.4;73.8;23.3
578;2016;6;3304557;Rio de Janeiro;323;2920214;81.7;80.6;20.8
579;2016;6;3304904;São Gonçalo;263;413779;10.1;68.1;27.2
580;2016;6;3518800;Guarulhos;44;515164;158.8;73.7;21.9
581;2016;6;3552205;Sorocaba;13;307419;181.3;79.2;15.9
582;2016;6;4106902;Curitiba;23;789846;130.9;81.6;11.8
583;2016;6;4113700;Londrina;176;247287;120.8;78.0;16.0
584;2016;6;4115200;Maringá;98;180117;78.0;69.7;16.8
585;2016;6;4205407;Florianópolis;5;285000;42.9;81.4;14.3
586;2016;6;4305108;Caxias do Sul;0;220438;6.3;75.6;9.7
587;2016;6;4314902;Porto Alegre;9;687679;6.8;82.2;11.5
588;2016;6;5002704;Campo Grande;564;392791;153.8;60.1;21.4
589;2016;6;5103403;Cuiabá;99;279657;7.2;71.5;23.0
590;2016;6;5208707;Goiânia;464;655531;0.0;48.6;23.4
591;2016;6;5300108;Brasília;574;1172689;0.0;53.9;20.4
592;2016;7;1100205;Porto Velho;42;203556;406.8;87.2;25.6
593;2016;7;1302603;Manaus;34;738012;103.2;68.8;28.7
594;2016;7;1501402;Belém;19;528989;175.3;82.3;27.3
595;2016;7;2111300;São Luís;168;406974;52.1;85.9;27.2
596;2016;7;2211001;Teresina;167;355470;0.0;80.4;27.2
597;2016;7;2304400;Fortaleza;2017;1034611;5.3;76.2;27.2
598;2016;7;2408102;Natal;52;337029;38.6;79.3;26.1
599;2016;7;2504009;Campina Grande;9;183901;18.5;77.8;22.0
600;2016;7;2507507;João Pessoa;360;377756;45.8;76.4;25.6
601;2016;7;2611606;Recife;573;644213;111.3;81.3;24.4
602;2016;7;2704302;Maceió;228;403096;136.6;85.7;24.9
603;2016;7;2800308;Aracaju;68;267071;41.8;73.6;25.6
604;2016;7;2910800;Feira de Santana;18;288378;44.9;80.8;22.6
605;2016;7;2927408;Salvador;21;1212383;91.5;82.2;24.0
606;2016;7;3106200;Belo Horizonte;5435;1027170;0.0;52.4;20.2
607;2016;7;3136702;Juiz de Fora;50;267747;7.3;74.4;17.0
608;2016;7;3143302;Montes Claros;11;180227;0.0;59.5;22.3
609;2016;7;3170206;Uberlândia;363;336870;460.4;73.8;23.3
610;2016;7;3304557;Rio de Janeiro;332;2920214;1.5;71.4;22.3
611;2016;7;3304904;São Gonçalo;284;413779;0.5;59.2;27.4
612;2016;7;3518800;Guarulhos;33;515164;158.8;73.7;21.9
613;2016;7;3552205;Sorocaba;10;307419;181.3;69.8;18.9
614;2016;7;4106902;Curitiba;16;789846;117.1;75.6;14.1
615;2016;7;4113700;Londrina;188;247287;33.6;69.9;18.0
616;2016;7;4115200;Maringá;84;180117;64.8;58.2;19.4
617;2016;7;4205407;Florianópolis;2;285000;117.5;80.0;16.1
618;2016;7;4305108;Caxias do Sul;0;220438;275.5;76.1;12.3
619;2016;7;4314902;Porto Alegre;9;687679;150.7;79.9;14.2
620;2016;7;5002704;Campo Grande;573;392791;153.8;60.1;21.4
621;2016;7;5103403;Cuiabá;102;279657;0.0;62.4;23.9
622;2016;7;5208707;Goiânia;477;655531;0.0;40.5;24.0
623;2016;7;5300108;Brasília;470;1172689;0.0;45.0;20.9
624;2016;8;1100205;Porto Velho;27;203556;406.8;87.2;25.6
625;2016;8;1302603;Manaus;36;738012;49.8;66.0;29.4
626;2016;8;1501402;Belém;20;528989;98.2;78.0;27.9
627;2016;8;2111300;São Luís;172;406974;13.4;85.9;27.2
628;2016;8;2211001;Teresina;141;355470;0.0;80.4;28.4
629;2016;8;2304400;Fortaleza;1299;1034611;9.7;71.8;27.2
630;2016;8;2408102;Natal;39;337029;68.6;78.8;26.3
631;2016;8;2504009;Campina Grande;11;183901;8.8;72.4;22.4
632;2016;8;2507507;João Pessoa;250;377756;47.3;73.0;25.9
633;2016;8;2611606;Recife;556;644213;58.3;77.3;24.7
634;2016;8;2704302;Maceió;124;403096;94.5;82.5;25.3
635;2016;8;2800308;Aracaju;72;267071;47.8;75.6;25.4
636;2016;8;2910800;Feira de Santana;20;288378;29.8;75.9;23.1
637;2016;8;2927408;Salvador;30;1212383;180.9;81.7;24.2
638;2016;8;3106200;Belo Horizonte;5083;1027170;0.4;49.5;21.1
639;2016;8;3136702;Juiz de Fora;58;267747;10.1;70.0;18.2
640;2016;8;3143302;Montes Claros;11;180227;0.0;53.3;23.9
641;2016;8;3170206;Uberlândia;300;336870;460.4;73.8;23.3
642;2016;8;3304557;Rio de Janeiro;263;2920214;31.2;67.9;22.8
643;2016;8;3304904;São Gonçalo;206;413779;0.0;58.1;27.8
644;2016;8;3518800;Guarulhos;30;515164;158.8;73.7;21.9
645;2016;8;3552205;Sorocaba;16;307419;67.2;77.4;18.7
646;2016;8;4106902;Curitiba;16;789846;172.3;79.4;14.8
647;2016;8;4113700;Londrina;163;247287;123.0;70.6;19.3
648;2016;8;4115200;Maringá;97;180117;144.4;63.1;20.2
649;2016;8;4205407;Florianópolis;1;285000;77.6;78.9;17.4
650;2016;8;4305108;Caxias do Sul;0;220438;134.5;75.4;14.1
651;2016;8;4314902;Porto Alegre;10;687679;98.8;79.5;16.1
652;2016;8;5002704;Campo Grande;585;392791;153.8;60.1;21.4
653;2016;8;5103403;Cuiabá;149;279657;45.0;62.9;26.2
654;2016;8;5208707;Goiânia;432;655531;15.7;42.1;25.3
655;2016;8;5300108;Brasília;597;1172689;20.9;45.6;22.2
656;2016;9;1100205;Porto Velho;30;203556;406.8;87.2;25.6
657;2016;9;1302603;Manaus;20;738012;112.0;74.1;28.5
658;2016;9;1501402;Belém;23;528989;56.4;79.3;27.8
659;2016;9;2111300;São Luís;133;406974;1.8;85.9;27.2
660;2016;9;2211001;Teresina;101;355470;0.0;80.4;30.3
661;2016;9;2304400;Fortaleza;1100;1034611;9.8;72.5;27.5
662;2016;9;2408102;Natal;18;337029;42.2;77.7;26.8
663;2016;9;2504009;Campina Grande;2;183901;14.3;72.0;22.9
664;2016;9;2507507;João Pessoa;229;377756;52.8;71.4;26.8
665;2016;9;2611606;Recife;495;644213;58.2;73.7;25.7
666;2016;9;2704302;Maceió;141;403096;63.6;82.7;25.3
667;2016;9;2800308;Aracaju;52;267071;37.4;74.6;25.9
668;2016;9;2910800;Feira de Santana;14;288378;33.5;77.4;23.8
669;2016;9;2927408;Salvador;34;1212383;122.3;83.1;24.4
670;2016;9;3106200;Belo Horizonte;5165;1027170;65.4;51.0;22.7
671;2016;9;3136702;Juiz de Fora;30;267747;60.2;72.6;19.1
672;2016;9;3143302;Montes Claros;12;180227;14.1;47.1;25.7
673;2016;9;3170206;Uberlândia;350;336870;460.4;73.8;23.3
674;2016;9;3304557;Rio de Janeiro;205;2920214;123.2;73.6;23.2
675;2016;9;3304904;São Gonçalo;204;413779;0.0;58.3;28.6
676;2016;9;3518800;Guarulhos;33;515164;158.8;73.7;21.9
677;2016;9;3552205;Sorocaba;14;307419;76.2;75.4;19.6
678;2016;9;4106902;Curitiba;14;789846;95.0;75.5;15.5
679;2016;9;4113700;Londrina;168;247287;53.6;65.5;20.2
680;2016;9;4115200;Maringá;97;180117;39.4;57.3;21.2
681;2016;9;4205407;Florianópolis;2;285000;42.7;74.2;18.8
682;2016;9;4305108;Caxias do Sul;0;220438;69.7;74.0;13.7
683;2016;9;4314902;Porto Alegre;12;687679;90.6;75.5;16.4
684;2016;9;5002704;Campo Grande;632;392791;153.8;60.1;21.4
685;2016;9;5103403;Cuiabá;128;279657;41.3;56.9;27.1
686;2016;9;5208707;Goiânia;469;655531;26.5;38.6;27.6
687;2016;9;5300108;Brasília;496;1172689;55.9;43.3;24.1
688;2016;10;1100205;Porto Velho;49;203556;406.8;87.2;25.6
689;2016;10;1302603;Manaus;29;738012;152.2;70.4;29.5
690;2016;10;1501402;Belém;35;528989;173.9;77.4;28.0
691;2016;10;2111300;São Luís;167;406974;0.0;85.9;27.2
692;2016;10;2211001;Teresina;178;355470;0.0;80.4;30.3
693;2016;10;2304400;Fortaleza;993;1034611;7.6;73.5;28.0
694;2016;10;2408102;Natal;36;337029;22.7;75.9;27.3
695;2016;10;2504009;Campina Grande;2;183901;3.2;68.9;23.8
696;2016;10;2507507;João Pessoa;274;377756;11.4;72.5;27.5
697;2016;10;2611606;Recife;598;644213;14.1;70.3;26.8
698;2016;10;2704302;Maceió;147;403096;13.2;78.6;26.5
699;2016;10;2800308;Aracaju;50;267071;13.0;72.4;26.5
700;2016;10;2910800;Feira de Santana;23;288378;14.3;70.4;25.9
701;2016;10;2927408;Salvador;24;1212383;74.7;81.2;25.9
702;2016;10;3106200;Belo Horizonte;5219;1027170;70.7;59.6;23.5
703;2016;10;3136702;Juiz de Fora;63;267747;72.3;81.1;19.5
704;2016;10;3143302;Montes Claros;28;180227;99.8;54.8;26.2
705;2016;10;3170206;Uberlândia;362;336870;460.4;73.8;23.3
706;2016;10;3304557;Rio de Janeiro;214;2920214;50.4;72.2;24.2
707;2016;10;3304904;São Gonçalo;180;413779;11.9;53.0;29.7
708;2016;10;3518800;Guarulhos;46;515164;158.8;73.7;21.9
709;2016;10;3552205;Sorocaba;18;307419;174.4;71.2;21.9
710;2016;10;4106902;Curitiba;25;789846;172.1;82.8;17.0
711;2016;10;4113700;Londrina;229;247287;189.5;69.1;22.7
712;2016;10;4115200;Maringá;117;180117;138.6;64.7;23.2
713;2016;10;4205407;Florianópolis;3;285000;177.9;78.8;18.8
714;2016;10;4305108;Caxias do Sul;0;220438;334.7;75.3;16.7
715;2016;10;4314902;Porto Alegre;13;687679;191.6;76.1;19.3
716;2016;10;5002704;Campo Grande;700;392791;153.8;60.1;21.4
717;2016;10;5103403;Cuiabá;91;279657;257.5;62.5;28.0
718;2016;10;5208707;Goiânia;636;655531;209.2;55.6;26.4
719;2016;10;5300108;Brasília;581;1172689;83.7;59.0;23.6
720;2016;11;1100205;Porto Velho;36;203556;406.8;87.2;25.6
721;2016;11;1302603;Manaus;39;738012;193.7;71.9;29.2
722;2016;11;1501402;Belém;24;528989;103.5;76.7;28.2
723;2016;11;2111300;São Luís;192;406974;0.0;85.9;27.2
724;2016;11;2211001;Teresina;127;355470;0.0;80.4;30.3
725;2016;11;2304400;Fortaleza;1093;1034611;7.8;74.3;28.3
726;2016;11;2408102;Natal;54;337029;19.0;75.2;28.0
727;2016;11;2504009;Campina Grande;1;183901;0.0;69.8;24.2
728;2016;11;2507507;João Pessoa;202;377756;8.6;76.1;28.0
729;2016;11;2611606;Recife;617;644213;17.3;70.2;27.4
730;2016;11;2704302;Maceió;154;403096;22.5;79.4;26.5
731;2016;11;2800308;Aracaju;37;267071;8.6;70.1;26.8
732;2016;11;2905701;Camaçari;1;177233;26.6;74.3;26.3
733;2016;11;2910800;Feira de Santana;20;288378;14.3;70.4;25.9
734;2016;11;2927408;Salvador;15;1212383;54.5;79.9;26.2
735;2016;11;3106200;Belo Horizonte;5281;1027170;273.0;70.0;22.7
736;2016;11;3136702;Juiz de Fora;44;267747;406.6;82.2;19.5
737;2016;11;3143302;Montes Claros;24;180227;105.1;69.0;25.2
738;2016;11;3170206;Uberlândia;363;336870;460.4;73.8;23.3
739;2016;11;3304557;Rio de Janeiro;267;2920214;167.0;74.2;25.2
740;2016;11;3304904;São Gonçalo;228;413779;0.0;53.6;30.2
741;2016;11;3518800;Guarulhos;34;515164;158.8;73.7;21.9
742;2016;11;3552205;Sorocaba;17;307419;75.4;73.0;22.4
743;2016;11;4106902;Curitiba;25;789846;102.7;79.7;18.6
744;2016;11;4113700;Londrina;187;247287;91.0;66.4;24.1
745;2016;11;4115200;Maringá;118;180117;36.9;59.5;25.0
746;2016;11;4205407;Florianópolis;2;285000;47.4;72.3;22.1
747;2016;11;4305108;Caxias do Sul;0;220438;115.7;71.5;18.3
748;2016;11;4314902;Porto Alegre;15;687679;103.9;69.0;21.1
749;2016;11;5002704;Campo Grande;738;392791;153.8;60.1;21.4
750;2016;11;5103403;Cuiabá;128;279657;270.6;76.5;27.1
751;2016;11;5208707;Goiânia;661;655531;110.4;71.2;24.8
752;2016;11;5300108;Brasília;621;1172689;228.4;75.3;22.1
753;2016;12;1100205;Porto Velho;52;203556;406.8;87.2;25.6
754;2016;12;1302603;Manaus;43;738012;518.8;83.8;27.1
755;2016;12;1501402;Belém;26;528989;356.9;86.0;27.0
756;2016;12;2111300;São Luís;177;406974;42.9;85.9;27.2
757;2016;12;2211001;Teresina;128;355470;0.0;80.4;30.3
758;2016;12;2304400;Fortaleza;961;1034611;74.2;75.8;28.2
759;2016;12;2408102;Natal;33;337029;65.0;75.6;28.1
760;2016;12;2504009;Campina Grande;5;183901;0.0;72.9;24.5
761;2016;12;2507507;João Pessoa;243;377756;64.8;75.2;28.1
762;2016;12;2611606;Recife;500;644213;68.0;70.8;27.4
763;2016;12;2704302;Maceió;136;403096;33.6;77.3;26.8
764;2016;12;2800308;Aracaju;44;267071;33.2;69.4;26.9
765;2016;12;2905701;Camaçari;1;177233;26.6;74.3;26.3
766;2016;12;2910800;Feira de Santana;13;288378;7.6;69.7;27.2
767;2016;12;2927408;Salvador;20;1212383;53.3;78.1;26.8
768;2016;12;3106200;Belo Horizonte;4812;1027170;244.6;66.0;23.8
769;2016;12;3136702;Juiz de Fora;41;267747;334.7;76.9;19.5
770;2016;12;3143302;Montes Claros;22;180227;81.7;66.2;25.7
771;2016;12;3170206;Uberlândia;312;336870;460.4;73.8;23.3
772;2016;12;3304557;Rio de Janeiro;364;2920214;103.8;74.2;27.4
773;2016;12;3304904;São Gonçalo;305;413779;10.0;58.0;29.7
774;2016;12;3518800;Guarulhos;49;515164;158.8;73.7;21.9
775;2016;12;3552205;Sorocaba;19;307419;112.4;72.5;24.2
776;2016;12;4106902;Curitiba;21;789846;76.0;77.0;21.1
777;2016;12;4113700;Londrina;155;247287;177.2;74.5;24.7
778;2016;12;4115200;Maringá;115;180117;215.3;74.4;24.7
779;2016;12;4205407;Florianópolis;3;285000;252.8;78.7;24.1
780;2016;12;4305108;Caxias do Sul;0;220438;112.0;75.0;21.2
781;2016;12;4314902;Porto Alegre;10;687679;128.2;70.2;24.7
782;2016;12;5002704;Campo Grande;694;392791;153.8;60.1;21.4
783;2016;12;5103403;Cuiabá;147;279657;255.0;77.8;27.3
784;2016;12;5208707;Goiânia;663;655531;169.6;67.1;25.5
785;2016;12;5300108;Brasília;524;1172689;156.1;70.6;22.5
786;2017;1;1100205;Porto Velho;97;203556;406.8;87.2;25.6
787;2017;1;1302603;Manaus;131;738012;402.1;81.9;26.9
788;2017;1;1501402;Belém;13;528989;599.3;90.6;26.4
789;2017;1;2111300;São Luís;91;406974;380.0;85.9;27.2
790;2017;1;2211001;Teresina;192;355470;0.0;80.4;30.3
791;2017;1;2304400;Fortaleza;1501;1034611;106.8;78.9;27.7
792;2017;1;2408102;Natal;32;337029;80.6;75.9;28.0
793;2017;1;2504009;Campina Grande;3;183901;0.0;76.3;24.4
794;2017;1;2507507;João Pessoa;155;377756;57.1;73.5;28.1
795;2017;1;2611606;Recife;102;644213;28.7;69.1;27.5
796;2017;1;2704302;Maceió;46;403096;53.1;77.5;26.8
797;2017;1;2800308;Aracaju;25;267071;6.6;68.5;27.4
798;2017;1;2910800;Feira de Santana;17;288378;2.6;68.1;26.7
799;2017;1;2927408;Salvador;5;1212383;23.5;72.7;27.5
